Time	A1	A2	A3	A4	A5	B1	B2	B3	B4	B5	C1	C2	C3	C4	C5	D1	D2	D3	D4	D5	rep	exp
51600	20.79934607	25.75465066	23.13374268	28.10446136	26.22508487	11.16992372	21.22530341	34.82557325	33.54481806	32.73744047	10.87711928	14.94718404	16.14131843	18.62629724	31.29300249	10.86753589	18.11014054	16.34196689	23.70850646	34.34676211	C	CS
52200	20.6177546	25.62858157	22.84911713	27.30305321	25.95136805	10.75465176	20.35764344	33.78049004	33.21554813	32.40235196	10.78336101	14.69991444	15.67777021	17.73421536	29.28743429	10.78193652	17.91084153	16.08829992	22.5821487	33.05632701	C	CS
52800	20.46710085	25.55857611	22.58136316	26.23232073	25.79874093	10.3800828	19.37196588	32.68324945	33.17902265	32.23210769	10.70442058	14.46007546	15.21694419	16.89167007	27.54949982	10.70716999	17.7544449	15.83472932	21.51819744	32.37219037	C	CS
53400	20.35237719	25.45764597	22.33243003	25.45407868	25.76639668	10.0356951	18.4911924	31.72753769	32.94891646	32.04014974	10.68818542	14.28428625	14.77153497	16.21104098	26.00257699	10.63421194	17.60924974	15.67009091	20.53958527	30.87080273	C	CS
54000	20.21200803	25.31240742	22.13287144	24.91332305	25.48899716	9.768277446	17.76077347	31.03276171	32.56784084	31.62492909	10.69718392	14.13200759	14.39782973	15.51011698	24.40846242	10.53320311	17.47808476	15.50868273	19.64614962	29.149559	C	CS
54600	20.11588209	25.20329896	21.88271729	24.35332008	24.93886506	9.310167019	17.08647297	29.88153136	32.31543585	31.48956232	10.67918735	13.99432236	14.02484107	14.91039049	22.88481979	10.49111749	17.34728446	15.38019152	18.91288738	27.38589077	C	CS
55200	20.02644001	25.09980762	21.64908441	23.79524183	24.55645161	8.919466785	16.43257873	28.60811424	32.31971195	31.42470392	10.62054505	13.85610061	13.80087901	14.28760046	21.46996218	10.48143798	17.26938254	15.27407276	18.39786534	25.9388145	C	CS
55800	19.92397592	24.97263599	21.37890393	23.21348131	24.38095361	8.54073466	15.75177103	27.32465819	32.11338809	30.99563941	10.64869133	13.70153073	13.51902687	13.72124235	20.11686035	10.49262362	17.25220154	15.12827876	17.90053273	24.46307461	C	CS
56400	19.85821425	24.8356179	21.11610917	22.81120341	23.8494731	8.225805871	15.14923097	26.24280538	31.87033417	30.70563004	10.63822133	13.58209131	13.17873525	13.15502097	18.78895909	10.40973401	17.21917842	15.06799321	17.53759165	22.90255928	C	CS
57000	19.76559113	24.66505458	20.92023416	22.45007329	22.8168387	7.90563751	14.57064739	25.06321436	31.51587418	30.57510167	10.62162609	13.47884434	12.97649174	12.65824665	17.69829096	10.45936748	17.14670566	14.95540242	17.21859038	21.4779407	C	CS
57600	19.62661971	24.4899863	20.62786066	21.99715985	22.03032358	7.668757153	13.96302046	24.12025174	31.1952844	30.11298728	10.63785704	13.33853593	12.66053263	12.27623841	16.85487442	10.41163176	17.11737055	14.90441585	16.95139012	20.16913452	C	CS
58200	19.57135435	24.31539245	20.36258364	21.53696771	21.13976297	7.493171678	13.33175386	23.23036392	30.95065477	29.90773574	10.61537625	13.24186817	12.51967939	11.85181905	16.08309726	10.47188695	17.10204315	14.85335688	16.6703351	19.27130435	C	CS
58800	19.52440507	24.17564372	20.06363438	21.14622344	20.4384532	7.230906132	12.88294309	22.26388453	30.73217859	29.71660997	10.60311318	13.18432534	12.25785983	11.44629718	15.45164046	10.44577158	17.12150798	14.86673784	16.32382711	18.50300181	C	CS
59400	19.47940195	23.90939143	19.73283447	20.79732226	20.0712845	6.990031442	12.38499209	21.44004241	30.32268659	29.56248536	10.66555626	13.08327144	12.04764718	11.17424217	14.84124136	10.42291584	17.14182718	14.84195895	16.11854973	17.84011772	C	CS
60000	19.36751319	23.63210693	19.39754164	20.34341795	19.94878137	6.807695371	11.94363614	20.55899985	29.87634162	29.4056883	10.72407655	13.03535322	11.83360497	10.90338427	14.42415032	10.44297525	17.15992568	14.90320343	15.89226098	17.11142704	C	CS
60600	19.32551548	23.35399074	19.1020602	19.99427027	19.77523256	6.614847153	11.58551767	19.78455088	29.45741766	29.24642026	10.75268647	12.95086709	11.63449655	10.58535766	13.97211324	10.47684701	17.22526888	14.8822714	15.80279279	16.47266008	C	CS
61200	19.28774582	23.14185082	18.82322766	19.64561514	19.56083898	6.425684388	11.18508478	19.0395475	28.89950841	29.05993561	10.74236996	12.86498897	11.36643698	10.39610685	13.61973722	10.52736088	17.23156107	14.96185807	15.62980057	15.85874425	C	CS
61800	19.18951416	22.8969958	18.55331163	19.26517122	19.47808892	6.203555298	10.81688158	18.2864782	28.18595711	29.04133544	10.74562053	12.85342774	11.19543943	10.17885965	13.25479251	10.51368689	17.28692167	14.9670707	15.5355387	15.28941421	C	CS
62400	19.12905383	22.69292375	18.36040623	18.8827043	19.26242001	6.041761016	10.44589234	17.57828141	27.46623042	29.01938108	10.7547901	12.84728144	10.99053238	9.960083323	12.99321854	10.52397313	17.3899089	15.02623122	15.38512168	14.68483658	C	CS
63000	19.10351604	22.48894282	18.10783377	18.59424812	19.01810495	5.8190508	10.17498434	16.87398666	26.99579878	28.90296614	10.81907439	12.76231814	10.83199485	9.727533512	12.7652234	10.6015757	17.42443984	15.04842982	15.26299585	14.08152059	C	CS
63600	19.01057134	22.29243081	17.8813287	18.18806264	18.76079617	5.75142698	9.917726432	16.23565157	26.54593768	28.82309242	10.87038294	12.72752524	10.62729808	9.557974086	12.49830885	10.62540434	17.49214818	15.11687944	15.06445937	13.52988655	C	CS
64200	19.00722615	22.11753746	17.69540224	17.93131063	18.56813321	5.562080165	9.719072272	15.73048874	26.07270414	28.78561839	10.88432801	12.7006671	10.41621848	9.357536422	12.2874446	10.64029034	17.61198355	15.18416794	14.95454249	12.97410177	C	CS
64800	18.96435034	21.92088276	17.52232307	17.62005586	18.31981333	5.340311264	9.521625388	15.27116872	25.49821851	28.71498649	11.00610078	12.66626262	10.29413747	9.212144322	12.04491833	10.7174773	17.66842996	15.19819472	14.89148072	12.47930971	C	CS
65400	18.85562149	21.75643906	17.23774395	17.32931737	18.06039284	5.142859451	9.309595297	14.76051778	24.86082968	28.714839	10.99035582	12.68194228	10.17084069	9.022581256	11.87687394	10.82639193	17.78022034	15.27644297	14.86493537	12.03889242	C	CS
66000	18.82905702	21.5623802	17.06357406	17.01239631	17.85949993	4.944062852	9.01049812	14.32006166	24.28295644	28.56783291	11.0048532	12.66812807	9.959510424	8.919840967	11.67282605	10.85536577	17.88053531	15.45376687	14.84300418	11.6096421	C	CS
66600	18.80294991	21.42540618	16.92186727	16.70879019	17.66970452	4.707567115	8.759513863	13.89773747	23.78790584	28.44546299	11.04229029	12.67588639	9.791110842	8.763217529	11.50455571	10.90798891	17.98199549	15.46987129	14.77100908	11.19103113	C	CS
67200	18.74238526	21.24814621	16.78854276	16.380649	17.46605291	4.536362229	8.45813964	13.54861009	23.03019165	28.30522152	11.09303106	12.67434656	9.647261502	8.634130433	11.28605104	11.01011296	18.10390509	15.5697718	14.76110861	10.87363947	C	CS
67800	18.66784066	21.11892886	16.61346477	16.16684084	17.31233535	4.394288041	8.239240775	13.2102841	22.25141223	28.22215235	11.23124966	12.67131769	9.477746878	8.524100261	11.09103966	11.08321332	18.27470442	15.69308761	14.80530792	10.53986975	C	CS
68400	18.64301434	20.95668579	16.35465061	15.83833314	17.12464612	4.194189449	8.014348533	12.88039244	21.55259628	27.98583261	11.24882494	12.67841539	9.307026371	8.372794662	10.90862951	11.17634817	18.34666125	15.76606053	14.77648987	10.23505506	C	CS
69000	18.61911161	20.78244818	16.22415653	15.50503321	17.01123871	4.090165851	7.841102824	12.55414504	20.82296484	27.83522184	11.33478971	12.66642378	9.230155173	8.269322279	10.72718811	11.31158871	18.52078386	15.82387643	14.84438264	9.954550275	C	CS
69600	18.55426576	20.62241362	16.02989829	15.25443101	16.83496976	3.891374695	7.633196188	12.24451852	20.11405327	27.58933996	11.41097785	12.68503664	9.042587223	8.230207422	10.56128718	11.36329825	18.6733493	15.92950614	14.88260129	9.718180073	C	CS
70200	18.52895413	20.47983697	15.90737166	14.94690258	16.72808595	3.743203093	7.466431725	11.99441792	19.42259472	27.26005789	11.4167829	12.69614988	8.911548956	8.081125624	10.34681587	11.43586655	18.78967659	16.02224175	14.90839867	9.492140342	C	CS
70800	18.49644058	20.33474194	15.73292512	14.61891693	16.66994874	3.639051739	7.258849337	11.74472123	18.7052776	27.00302066	11.52259355	12.72570662	8.782317574	8.025027024	10.21224563	11.54848765	18.94017799	16.11662802	14.85924343	9.246861775	C	CS
71400	18.44870007	20.19252149	15.55813125	14.31499718	16.55693431	3.519613635	7.053577126	11.49942659	18.00255879	26.53077668	11.55737508	12.76523937	8.618438634	7.87403782	10.01197836	11.6878767	19.13491315	16.20451318	14.86144728	9.086266548	C	CS
72000	18.43412777	20.07892895	15.48095215	13.98017955	16.50236461	3.400623893	6.870429268	11.25190339	17.25975116	25.99338731	11.67693007	12.76988586	8.539554474	7.761894287	9.854369214	11.82107092	19.31647138	16.32101236	14.92313565	8.891338469	C	CS
72600	18.40621826	19.95695908	15.32321725	13.66694467	16.3947343	3.279520992	6.762678871	11.05125454	16.66480777	25.60669793	11.63495975	12.81969175	8.413616566	7.697916027	9.634681665	11.92523444	19.45149983	16.41329384	14.96827829	8.728052703	C	CS
73200	18.37834716	19.82091007	15.17425443	13.39156685	16.24268734	3.196391312	6.582709112	10.91703517	16.10083581	25.13170369	11.72553018	12.9146464	8.340144291	7.589989996	9.503780341	12.05274037	19.67336158	16.54173379	14.9956341	8.568660108	C	CS
73800	18.30274571	19.70944501	15.06227546	13.11415553	16.16618633	3.124019025	6.403019009	10.71982441	15.50287825	24.603049	11.78728408	12.8894765	8.255780509	7.535218554	9.317055179	12.17416281	19.85045094	16.7314568	15.00827929	8.421810964	C	CS
74400	18.31964175	19.55911297	14.94098561	12.81288522	16.02247997	2.977925287	6.20832358	10.56970898	14.95274857	24.26768316	11.85605163	12.98035988	8.180185977	7.42960973	9.114775685	12.27973081	20.02517689	16.77540742	15.08687438	8.264459061	C	CS
75000	18.27552396	19.48898423	14.84226759	12.52592551	15.88755365	2.976217039	6.058371548	10.42304701	14.35622972	23.75887982	11.9077433	12.95545147	8.109211855	7.399254915	8.939394166	12.4352551	20.20972965	16.97162062	15.12784059	8.129355082	C	CS
75600	18.23410369	19.35637321	14.71483158	12.36861197	15.71898806	2.875745777	5.931995614	10.34462828	13.85993186	23.14931347	11.98422837	12.98720658	8.10646437	7.33617099	8.832560139	12.59470986	20.38976844	17.12043215	15.13311571	8.044447648	C	CS
76200	18.22828508	19.28089049	14.61796264	12.09851555	15.53593405	2.819134807	5.826965589	10.0991064	13.40525779	22.59391137	12.04173082	13.03878643	8.079747255	7.306630068	8.694522282	12.75806791	20.6022856	17.24671692	15.18962982	7.922909374	C	CS
76800	18.21605985	19.15004203	14.50192338	11.81458998	15.26896046	2.719251007	5.779862462	10.05167287	12.99646843	22.04006654	12.12773238	13.14180369	8.086864197	7.234774179	8.574255417	12.90224947	20.76150469	17.39955782	15.25321128	7.840556506	C	CS
77400	18.19041591	19.00298078	14.43224019	11.51991474	15.08669548	2.656997686	5.60817117	9.956846756	12.64099933	21.53012684	12.27054201	13.19084125	8.085973457	7.215365442	8.390493479	13.10067258	20.97118963	17.63670599	15.38503207	7.816256709	C	CS
78000	18.19179503	18.9086945	14.30336201	11.25874192	14.90262893	2.630630865	5.565513748	9.94222237	12.401609	21.05973514	12.28765808	13.27728408	8.119803775	7.184799395	8.359569847	13.307989	21.15263589	17.85357258	15.53734056	7.730377287	C	CS
78600	18.17595228	18.78702603	14.19771699	11.0743171	14.70124825	2.647258374	5.47232896	9.812713044	12.08659001	20.66428237	12.40911554	13.34234336	8.14009156	7.16115478	8.252862286	13.46028178	21.4028104	18.00356179	15.65691209	7.701044009	C	CS
79200	18.17654888	18.62274412	14.10734205	10.85014145	14.5158637	2.631173655	5.344873717	9.715284526	11.81540119	20.20824761	12.49217975	13.45630254	8.119390707	7.161506478	8.187014913	13.62855539	21.59282379	18.18296575	15.76095001	7.649503561	C	CS
79800	18.11439735	18.54469837	14.00849784	10.70745127	14.30525616	2.617688597	5.27912264	9.6677951	11.50320574	19.73045573	12.63040479	13.48879318	8.13858372	7.172652831	8.113563561	13.83733687	21.7724159	18.37778343	15.8727765	7.651775553	C	CS
80400	18.10179448	18.42019021	13.92864927	10.51449176	14.11002896	2.62085551	5.215498024	9.549979845	11.23034729	19.30700907	12.70486075	13.6014743	8.211231619	7.13197244	7.992027496	14.05737846	21.97400493	18.57608516	15.99763177	7.614294173	C	CS
81000	18.06345628	18.30667898	13.8263694	10.31944792	13.95912402	2.59575339	5.124079976	9.4980102	11.07334477	18.84211979	12.7491396	13.67883177	8.237416361	7.118572599	7.906169378	14.1973418	22.17500711	18.75929428	16.06602203	7.505231275	C	CS
81600	18.02524771	18.19582899	13.71833029	10.16153095	13.8199723	2.465002215	5.016669242	9.403078068	10.78442803	18.27563238	12.79737017	13.72366675	8.201942986	7.058057989	7.81989769	14.35952353	22.39480736	18.93847678	16.22141877	7.454652716	C	CS
82200	17.9372155	18.10441492	13.65514737	10.04888415	13.66207395	2.501275437	4.857695832	9.277370639	10.51024587	17.79255212	12.81207021	13.77319332	8.150624761	7.05555286	7.750458072	14.53683807	22.51475294	19.02482296	16.32403828	7.417658781	C	CS
82800	17.93764581	17.96881425	13.54283128	9.942023869	13.57505292	2.43687973	4.805614482	9.123600359	10.18545217	17.27012794	12.83720384	13.88260711	8.134399931	6.97687604	7.626712567	14.66308004	22.66364862	19.07597392	16.40234105	7.318547139	C	CS
83400	17.90162365	17.86822889	13.49527913	9.713352931	13.44999733	2.39959035	4.680225631	8.976062584	9.927307575	16.88678701	12.88489311	13.91924723	8.14376866	6.934532367	7.530861284	14.79728698	22.8220686	19.12249557	16.50164972	7.233972859	C	CS
