Time	B2	B3	B4	B5	B6	C2	C3	C4	C5	C6	D2	D3	D4	D5	D6	E2	E3	E4	E5	E6
63900	5.562494333	7.516234929	8.895814737	10.42792435	14.38784574	10.19652913	8.412346118	8.270635785	11.45827321	22.94931444	7.270313856	9.837797696	8.905299801	7.865470805	10.35671027	6.8082866	8.69354717	7.994104567	7.143443547	9.135484725
64800	5.411752839	7.249418207	8.597512361	10.06869523	13.57432495	10.28284025	8.434822592	8.123496842	10.71904576	21.71744092	7.213545221	9.744137428	8.688071772	7.730648628	9.575053784	6.686487231	8.481696588	7.712672714	6.77183889	8.672466695
65700	5.297660001	7.121541513	8.397943349	9.722159322	12.86961116	10.40534677	8.411369981	8.030144659	10.2171659	20.57186416	7.201726986	9.6020382	8.572856579	7.626121145	8.914135164	6.582482732	8.498559735	7.542884759	6.558193667	8.279000675
66600	5.170221846	6.85558412	8.076496157	9.523507224	12.15618664	10.5092502	8.465022248	7.789550268	9.725090355	19.4710943	7.168828395	9.636820348	8.405630955	7.467769718	8.363228409	6.52473795	8.433043782	7.338360334	6.326198653	7.922807696
67500	5.072231319	6.663266116	7.933699755	9.257969665	11.64525985	10.67114208	8.453647233	7.64750057	9.28362082	18.31231338	7.1236094	9.564232519	8.26690167	7.297007989	7.935369379	6.486468584	8.35554657	7.198610859	6.104630704	7.57522339
68400	4.914035146	6.49001401	7.738061745	9.060375005	11.1659757	10.81433228	8.482292825	7.471650766	8.928608864	17.20499413	7.110735288	9.57366034	8.147071067	7.071534104	7.509637962	6.457341588	8.303364168	7.020509645	5.903200109	7.273189634
69300	4.83053606	6.392097425	7.533983265	8.899257461	10.79780733	10.91698355	8.521695296	7.341231502	8.636041868	16.11837179	7.101458609	9.523031517	8.082676031	6.826389408	7.147365777	6.371140689	8.272873879	6.875758472	5.694460487	6.948773143
70200	4.678309872	6.219030932	7.41086408	8.6810243	10.44267891	11.06830861	8.500898893	7.256056691	8.469778901	15.2477376	7.00651637	9.442400296	7.929579808	6.691082254	6.896215204	6.335617268	8.255720032	6.747739284	5.525741403	6.702641857
71100	4.58695181	6.11476286	7.284206779	8.534523704	10.14771259	11.2055209	8.490553949	7.193479707	8.237697565	14.2799871	7.066992361	9.481217226	7.80682273	6.588142134	6.672535619	6.289571948	8.178246626	6.621582668	5.381619697	6.516779338
72000	4.442826845	6.021226278	7.087590116	8.328977232	9.876530935	11.32876704	8.522422233	7.122877594	8.043938681	13.47807475	7.043456184	9.387784934	7.738701286	6.535816928	6.426430205	6.227701784	8.102941448	6.520847063	5.294427178	6.340420863
72900	4.388052974	5.872676022	7.018878327	8.232522704	9.602300676	11.4263725	8.54588538	7.097013771	7.863161572	12.60979638	7.013964611	9.415701968	7.626448492	6.466630013	6.24156771	6.201131399	8.135704192	6.337832488	5.133818035	6.175225356
73800	4.235558334	5.790844584	6.854681915	8.092003556	9.398667053	11.53317542	8.579712403	7.043440046	7.732616136	11.77687662	7.026681244	9.390283503	7.577264029	6.40699377	6.027388666	6.192682921	8.064759683	6.229612098	5.030657142	6.017987094
74700	4.158111871	5.667396488	6.770502341	7.878590465	9.158157868	11.5778886	8.573090769	7.034971032	7.673554519	11.12598212	6.958705201	9.322716369	7.530871732	6.371716915	5.894335018	6.167503767	8.008878487	6.16870361	4.938528033	5.897728789
75600	4.062528114	5.535618855	6.65717686	7.767754096	8.96852633	11.70043071	8.604484059	6.998780473	7.523704401	10.45872411	6.979739577	9.36196824	7.456438018	6.407358391	5.692850241	6.095973294	8.005234192	6.023890045	4.849339425	5.784371552
76500	3.997411813	5.450517384	6.512364954	7.606631791	8.782404088	11.78939871	8.658683151	6.995109317	7.443134416	9.935425971	6.956558778	9.345493371	7.378028122	6.406626124	5.635960845	6.077779349	8.036357789	5.942433828	4.76310556	5.700955962
77400	3.931813616	5.315560993	6.376696782	7.426741967	8.563264392	11.87699057	8.695922895	6.961299244	7.372961613	9.571443582	6.931639904	9.285136344	7.369664777	6.43926277	5.56197761	6.106757214	8.038291407	5.91186517	4.673513628	5.612641657
78300	3.854557491	5.227769027	6.22266038	7.198844736	8.382228871	11.93522996	8.713293833	6.967431862	7.283295826	9.100101164	6.922996862	9.251282438	7.254854976	6.460296078	5.450606981	6.062229539	7.974687596	5.80889899	4.627762717	5.547750913
79200	3.840315598	5.1616088	6.105643743	7.034131374	8.177712547	12.04411815	8.804897646	7.011476664	7.211051666	8.726678731	6.886568181	9.288749404	7.226437672	6.414082493	5.341584926	6.03856524	7.965403271	5.754826351	4.554475865	5.44326209
80100	3.869494257	5.101037512	5.970107039	6.864258146	7.979428636	12.1549521	8.815727692	7.020352847	7.155318803	8.372367856	6.855420002	9.278194598	7.154735577	6.393864468	5.278169457	6.029541023	7.931317001	5.703331486	4.533510754	5.417680249
81000	3.914001581	5.0380567	5.813174689	6.777455092	7.773502536	12.19970203	8.868843908	7.036201465	7.096171726	8.133664698	6.864587245	9.286223544	7.104672133	6.320758034	5.175966061	6.01425477	7.994816845	5.725747893	4.434489856	5.356864278
81900	3.984763631	4.900587571	5.66320262	6.603161211	7.569630231	12.31392648	8.92753963	7.044077118	7.055812513	7.888012559	6.868937957	9.315046155	7.008930157	6.314994499	5.11352009	5.996727111	7.962322283	5.684311314	4.379996256	5.293541111
